V1,V2,V3
2263.000000,28.338095,76.118073
1631.000000,28.392000,72.351074
2561.000000,28.260000,78.026413
1258.000000,28.797619,62.853298
1638.000000,28.941334,61.580379
1748.000000,29.112000,62.518642
1663.000000,29.747059,59.776943
3086.000000,21.166666,76.486748
3151.000000,24.459333,75.828781
2975.000000,24.917999,75.783165
2538.000000,25.357334,74.831650
2496.000000,25.007334,73.650604
1631.000000,27.934666,69.322411
2048.000000,27.524242,79.707008
2332.000000,27.541332,80.451630
2575.000000,27.341333,82.051956
3467.000000,25.351999,82.485153
3495.000000,26.858000,79.987251
3826.000000,25.247334,79.057625
